Station_ID,MonDate,Salinity,Water_Level,Water_Temperature,GEOID
"CRMS0324-H01","8/13/2016 3:00:00 AM","0.1","2.06","26.9","GEOID12A  "
"CRMS0324-H01","8/13/2016 4:00:00 AM","0.1","2.08","26.77","GEOID12A  "
"CRMS0324-H01","8/13/2016 5:00:00 AM","0.1","2.11","26.64","GEOID12A  "
"CRMS0324-H01","8/13/2016 6:00:00 AM","0.09","2.13","26.5","GEOID12A  "
"CRMS0324-H01","8/13/2016 7:00:00 AM","0.09","2.16","26.35","GEOID12A  "
"CRMS0324-H01","8/13/2016 8:00:00 AM","0.09","2.19","26.23","GEOID12A  "
"CRMS0324-H01","8/13/2016 9:00:00 AM","0.09","2.22","26.15","GEOID12A  "
"CRMS0324-H01","8/13/2016 10:00:00 AM","0.09","2.24","26.09","GEOID12A  "
"CRMS0324-H01","8/13/2016 11:00:00 AM","0.09","2.25","26","GEOID12A  "
"CRMS0324-H01","8/13/2016 12:00:00 PM","0.09","2.26","25.9","GEOID12A  "
"CRMS0324-H01","8/13/2016 1:00:00 PM","0.08","2.28","25.79","GEOID12A  "
"CRMS0324-H01","8/13/2016 2:00:00 PM","0.08","2.3","25.69","GEOID12A  "
"CRMS0324-H01","8/13/2016 3:00:00 PM","0.07","2.31","25.6","GEOID12A  "
"CRMS0324-H01","8/13/2016 4:00:00 PM","0.07","2.32","25.52","GEOID12A  "
"CRMS0324-H01","8/13/2016 5:00:00 PM","0.07","2.34","25.45","GEOID12A  "
"CRMS0324-H01","8/13/2016 6:00:00 PM","0.06","2.35","25.37","GEOID12A  "
"CRMS0324-H01","8/13/2016 7:00:00 PM","0.06","2.36","25.31","GEOID12A  "
"CRMS0324-H01","8/13/2016 8:00:00 PM","0.06","2.37","25.23","GEOID12A  "
"CRMS0324-H01","8/13/2016 9:00:00 PM","0.06","2.38","25.16","GEOID12A  "
"CRMS0324-H01","8/13/2016 10:00:00 PM","0.06","2.39","25.09","GEOID12A  "
"CRMS0324-H01","8/13/2016 11:00:00 PM","0.05","2.4","25.02","GEOID12A  "
"CRMS0324-H01","8/14/2016 12:00:00 AM","0.05","2.41","24.95","GEOID12A  "
"CRMS0324-H01","8/14/2016 1:00:00 AM","0.05","2.42","24.89","GEOID12A  "
"CRMS0324-H01","8/14/2016 2:00:00 AM","0.05","2.43","24.83","GEOID12A  "
"CRMS0324-H01","8/14/2016 3:00:00 AM","0.05","2.44","24.78","GEOID12A  "
"CRMS0324-H01","8/14/2016 4:00:00 AM","0.05","2.48","24.71","GEOID12A  "
"CRMS0324-H01","8/14/2016 5:00:00 AM","0.05","2.51","24.66","GEOID12A  "
"CRMS0324-H01","8/14/2016 6:00:00 AM","0.05","2.52","24.62","GEOID12A  "
"CRMS0324-H01","8/14/2016 7:00:00 AM","0.05","2.53","24.58","GEOID12A  "
"CRMS0324-H01","8/14/2016 8:00:00 AM","0.04","2.54","24.56","GEOID12A  "
"CRMS0324-H01","8/14/2016 9:00:00 AM","0.04","2.54","24.6","GEOID12A  "
"CRMS0324-H01","8/14/2016 10:00:00 AM","0.04","2.55","24.73","GEOID12A  "
"CRMS0324-H01","8/14/2016 11:00:00 AM","0.04","2.56","24.85","GEOID12A  "
"CRMS0324-H01","8/14/2016 12:00:00 PM","0.04","2.57","25","GEOID12A  "
"CRMS0324-H01","8/14/2016 1:00:00 PM","0.04","2.58","25.02","GEOID12A  "
"CRMS0324-H01","8/14/2016 2:00:00 PM","0.04","2.58","25.09","GEOID12A  "
"CRMS0324-H01","8/14/2016 3:00:00 PM","0.04","2.59","25.16","GEOID12A  "
"CRMS0324-H01","8/14/2016 4:00:00 PM","0.04","2.6","25.22","GEOID12A  "
"CRMS0324-H01","8/14/2016 5:00:00 PM","0.04","2.61","25.24","GEOID12A  "
"CRMS0324-H01","8/14/2016 6:00:00 PM","0.04","2.62","25.24","GEOID12A  "
"CRMS0324-H01","8/14/2016 7:00:00 PM","0.04","2.62","25.22","GEOID12A  "
"CRMS0324-H01","8/14/2016 8:00:00 PM","0.04","2.63","25.18","GEOID12A  "
"CRMS0324-H01","8/14/2016 9:00:00 PM","0.04","2.64","25.14","GEOID12A  "
"CRMS0324-H01","8/14/2016 10:00:00 PM","0.04","2.65","25.1","GEOID12A  "
"CRMS0324-H01","8/14/2016 11:00:00 PM","0.04","2.66","25.06","GEOID12A  "
"CRMS0324-H01","8/15/2016 12:00:00 AM","0.04","2.66","25.02","GEOID12A  "
"CRMS0324-H01","8/15/2016 1:00:00 AM","0.04","2.67","24.99","GEOID12A  "
"CRMS0324-H01","8/15/2016 2:00:00 AM","0.04","2.68","24.96","GEOID12A  "
"CRMS0324-H01","8/15/2016 3:00:00 AM","0.04","2.68","24.92","GEOID12A  "
"CRMS0324-H01","8/15/2016 4:00:00 AM","0.04","2.69","24.89","GEOID12A  "
"CRMS0324-H01","8/15/2016 5:00:00 AM","0.04","2.7","24.86","GEOID12A  "
"CRMS0324-H01","8/15/2016 6:00:00 AM","0.04","2.7","24.83","GEOID12A  "
"CRMS0324-H01","8/15/2016 7:00:00 AM","0.04","2.71","24.81","GEOID12A  "
"CRMS0324-H01","8/15/2016 8:00:00 AM","0.04","2.72","24.82","GEOID12A  "
"CRMS0324-H01","8/15/2016 9:00:00 AM","0.04","2.72","24.94","GEOID12A  "
"CRMS0324-H01","8/15/2016 10:00:00 AM","0.04","2.72","25.09","GEOID12A  "
"CRMS0324-H01","8/15/2016 11:00:00 AM","0.04","2.73","25.27","GEOID12A  "
"CRMS0324-H01","8/15/2016 12:00:00 PM","0.04","2.73","25.46","GEOID12A  "
"CRMS0324-H01","8/15/2016 1:00:00 PM","0.04","2.74","25.68","GEOID12A  "
"CRMS0324-H01","8/15/2016 2:00:00 PM","0.04","2.75","25.84","GEOID12A  "
"CRMS0324-H01","8/15/2016 3:00:00 PM","0.04","2.75","25.99","GEOID12A  "
"CRMS0324-H01","8/15/2016 4:00:00 PM","0.04","2.76","26.11","GEOID12A  "
"CRMS0324-H01","8/15/2016 5:00:00 PM","0.04","2.77","26.13","GEOID12A  "
"CRMS0324-H01","8/15/2016 6:00:00 PM","0.03","2.77","26.11","GEOID12A  "
"CRMS0324-H01","8/15/2016 7:00:00 PM","0.03","2.77","26.04","GEOID12A  "
"CRMS0324-H01","8/15/2016 8:00:00 PM","0.03","2.78","25.96","GEOID12A  "
"CRMS0324-H01","8/15/2016 9:00:00 PM","0.03","2.78","25.91","GEOID12A  "
"CRMS0324-H01","8/15/2016 10:00:00 PM","0.03","2.78","25.86","GEOID12A  "
"CRMS0324-H01","8/15/2016 11:00:00 PM","0.03","2.79","25.82","GEOID12A  "
"CRMS0324-H01","8/16/2016 12:00:00 AM","0.03","2.79","25.77","GEOID12A  "
"CRMS0324-H01","8/16/2016 1:00:00 AM","0.03","2.8","25.73","GEOID12A  "
"CRMS0324-H01","8/16/2016 2:00:00 AM","0.03","2.8","25.69","GEOID12A  "
"CRMS0324-H01","8/16/2016 3:00:00 AM","0.03","2.8","25.65","GEOID12A  "
"CRMS0324-H01","8/16/2016 4:00:00 AM","0.03","2.81","25.6","GEOID12A  "
"CRMS0324-H01","8/16/2016 5:00:00 AM","0.03","2.8","25.56","GEOID12A  "
"CRMS0324-H01","8/16/2016 6:00:00 AM","0.03","2.81","25.51","GEOID12A  "
"CRMS0324-H01","8/16/2016 7:00:00 AM","0.03","2.82","25.49","GEOID12A  "
"CRMS0324-H01","8/16/2016 8:00:00 AM","0.03","2.82","25.52","GEOID12A  "
"CRMS0324-H01","8/16/2016 9:00:00 AM","0.03","2.82","25.63","GEOID12A  "
"CRMS0324-H01","8/16/2016 10:00:00 AM","0.03","2.83","25.77","GEOID12A  "
"CRMS0324-H01","8/16/2016 11:00:00 AM","0.03","2.83","25.96","GEOID12A  "
"CRMS0324-H01","8/16/2016 12:00:00 PM","0.03","2.83","26.17","GEOID12A  "
"CRMS0324-H01","8/16/2016 1:00:00 PM","0.03","2.83","26.37","GEOID12A  "
"CRMS0324-H01","8/16/2016 2:00:00 PM","0.03","2.86","26.42","GEOID12A  "
"CRMS0324-H01","8/16/2016 3:00:00 PM","0.03","2.86","26.43","GEOID12A  "
"CRMS0324-H01","8/16/2016 4:00:00 PM","0.03","2.86","26.43","GEOID12A  "
"CRMS0324-H01","8/16/2016 5:00:00 PM","0.03","2.86","26.39","GEOID12A  "
"CRMS0324-H01","8/16/2016 6:00:00 PM","0.03","2.86","26.35","GEOID12A  "
"CRMS0324-H01","8/16/2016 7:00:00 PM","0.03","2.87","26.28","GEOID12A  "
"CRMS0324-H01","8/16/2016 8:00:00 PM","0.03","2.87","26.22","GEOID12A  "
"CRMS0324-H01","8/16/2016 9:00:00 PM","0.03","2.87","26.17","GEOID12A  "
"CRMS0324-H01","8/16/2016 10:00:00 PM","0.03","2.87","26.12","GEOID12A  "
"CRMS0324-H01","8/16/2016 11:00:00 PM","0.03","2.87","26.08","GEOID12A  "
"CRMS0324-H01","8/17/2016 12:00:00 AM","0.03","2.87","26.03","GEOID12A  "
"CRMS0324-H01","8/17/2016 1:00:00 AM","0.03","2.87","26","GEOID12A  "
"CRMS0324-H01","8/17/2016 2:00:00 AM","0.03","2.87","25.96","GEOID12A  "
"CRMS0324-H01","8/17/2016 3:00:00 AM","0.03","2.87","25.92","GEOID12A  "
"CRMS0324-H01","8/17/2016 4:00:00 AM","0.03","2.87","25.9","GEOID12A  "
"CRMS0324-H01","8/17/2016 5:00:00 AM","0.03","2.87","25.87","GEOID12A  "
"CRMS0324-H01","8/17/2016 6:00:00 AM","0.03","2.87","25.83","GEOID12A  "
"CRMS0324-H01","8/17/2016 7:00:00 AM","0.03","2.88","25.83","GEOID12A  "
"CRMS0324-H01","8/17/2016 8:00:00 AM","0.03","2.87","25.87","GEOID12A  "
"CRMS0324-H01","8/17/2016 9:00:00 AM","0.03","2.88","25.93","GEOID12A  "
"CRMS0324-H01","8/17/2016 10:00:00 AM","0.03","2.88","26.08","GEOID12A  "
"CRMS0324-H01","8/17/2016 11:00:00 AM","0.03","2.88","26.24","GEOID12A  "
"CRMS0324-H01","8/17/2016 12:00:00 PM","0.03","2.88","26.45","GEOID12A  "
"CRMS0324-H01","8/17/2016 1:00:00 PM","0.03","2.87","26.6","GEOID12A  "
"CRMS0324-H01","8/17/2016 2:00:00 PM","0.03","2.87","26.79","GEOID12A  "
"CRMS0324-H01","8/17/2016 3:00:00 PM","0.03","2.87","26.89","GEOID12A  "
"CRMS0324-H01","8/17/2016 4:00:00 PM","0.03","2.87","26.93","GEOID12A  "
"CRMS0324-H01","8/17/2016 5:00:00 PM","0.03","2.87","26.92","GEOID12A  "
"CRMS0324-H01","8/17/2016 6:00:00 PM","0.03","2.87","26.9","GEOID12A  "
"CRMS0324-H01","8/17/2016 7:00:00 PM","0.03","2.87","26.84","GEOID12A  "
"CRMS0324-H01","8/17/2016 8:00:00 PM","0.03","2.87","26.78","GEOID12A  "
"CRMS0324-H01","8/17/2016 9:00:00 PM","0.03","2.86","26.71","GEOID12A  "
"CRMS0324-H01","8/17/2016 10:00:00 PM","0.03","2.86","26.66","GEOID12A  "
"CRMS0324-H01","8/17/2016 11:00:00 PM","0.03","2.86","26.61","GEOID12A  "
"CRMS0324-H01","8/18/2016 12:00:00 AM","0.03","2.86","26.56","GEOID12A  "
"CRMS0324-H01","8/18/2016 1:00:00 AM","0.03","2.86","26.51","GEOID12A  "
"CRMS0324-H01","8/18/2016 2:00:00 AM","0.03","2.86","26.47","GEOID12A  "
"CRMS0324-H01","8/18/2016 3:00:00 AM","0.03","2.86","26.42","GEOID12A  "
"CRMS0324-H01","8/18/2016 4:00:00 AM","0.03","2.86","26.38","GEOID12A  "
"CRMS0324-H01","8/18/2016 5:00:00 AM","0.03","2.86","26.33","GEOID12A  "
"CRMS0324-H01","8/18/2016 6:00:00 AM","0.03","2.85","26.28","GEOID12A  "
"CRMS0324-H01","8/18/2016 7:00:00 AM","0.03","2.85","26.26","GEOID12A  "
"CRMS0324-H01","8/18/2016 8:00:00 AM","0.03","2.85","26.28","GEOID12A  "
"CRMS0324-H01","8/18/2016 9:00:00 AM","0.03","2.85","26.34","GEOID12A  "
"CRMS0324-H01","8/18/2016 10:00:00 AM","0.03","2.84","26.47","GEOID12A  "
"CRMS0324-H01","8/18/2016 11:00:00 AM","0.03","2.85","26.63","GEOID12A  "
"CRMS0324-H01","8/18/2016 12:00:00 PM","0.03","2.84","26.84","GEOID12A  "
"CRMS0324-H01","8/18/2016 1:00:00 PM","0.03","2.84","27.01","GEOID12A  "
"CRMS0324-H01","8/18/2016 2:00:00 PM","0.03","2.84","27.12","GEOID12A  "
"CRMS0324-H01","8/18/2016 3:00:00 PM","0.03","2.84","27.12","GEOID12A  "
"CRMS0324-H01","8/18/2016 4:00:00 PM","0.03","2.92","26.98","GEOID12A  "
"CRMS0324-H01","8/18/2016 5:00:00 PM","0.03","2.91","26.94","GEOID12A  "
"CRMS0324-H01","8/18/2016 6:00:00 PM","0.03","2.9","26.9","GEOID12A  "
"CRMS0324-H01","8/18/2016 7:00:00 PM","0.03","2.9","26.85","GEOID12A  "
"CRMS0324-H01","8/18/2016 8:00:00 PM","0.03","2.89","26.78","GEOID12A  "
"CRMS0324-H01","8/18/2016 9:00:00 PM","0.03","2.89","26.72","GEOID12A  "
"CRMS0324-H01","8/18/2016 10:00:00 PM","0.03","2.88","26.68","GEOID12A  "
"CRMS0324-H01","8/18/2016 11:00:00 PM","0.03","2.88","26.64","GEOID12A  "
"CRMS0324-H01","8/19/2016 12:00:00 AM","0.03","2.87","26.6","GEOID12A  "
"CRMS0324-H01","8/19/2016 1:00:00 AM","0.03","2.87","26.56","GEOID12A  "
"CRMS0324-H01","8/19/2016 2:00:00 AM","0.03","2.86","26.53","GEOID12A  "
"CRMS0324-H01","8/19/2016 3:00:00 AM","0.03","2.86","26.49","GEOID12A  "
"CRMS0324-H01","8/19/2016 4:00:00 AM","0.04","2.86","26.45","GEOID12A  "
"CRMS0324-H01","8/19/2016 5:00:00 AM","0.04","2.85","26.41","GEOID12A  "
"CRMS0324-H01","8/19/2016 6:00:00 AM","0.04","2.85","26.37","GEOID12A  "
"CRMS0324-H01","8/19/2016 7:00:00 AM","0.04","2.84","26.35","GEOID12A  "
"CRMS0324-H01","8/19/2016 8:00:00 AM","0.04","2.84","26.38","GEOID12A  "
"CRMS0324-H01","8/19/2016 9:00:00 AM","0.04","2.84","26.46","GEOID12A  "
"CRMS0324-H01","8/19/2016 10:00:00 AM","0.04","2.83","26.6","GEOID12A  "
"CRMS0324-H01","8/19/2016 11:00:00 AM","0.04","2.83","26.68","GEOID12A  "
"CRMS0324-H01","8/19/2016 12:00:00 PM","0.04","2.83","26.85","GEOID12A  "
"CRMS0324-H01","8/19/2016 1:00:00 PM","0.04","2.83","26.94","GEOID12A  "
"CRMS0324-H01","8/19/2016 2:00:00 PM","0.04","2.83","26.95","GEOID12A  "
"CRMS0324-H01","8/19/2016 3:00:00 PM","0.04","2.82","27.04","GEOID12A  "
"CRMS0324-H01","8/19/2016 4:00:00 PM","0.04","2.82","27.07","GEOID12A  "
"CRMS0324-H01","8/19/2016 5:00:00 PM","0.04","2.82","27.04","GEOID12A  "
"CRMS0324-H01","8/19/2016 6:00:00 PM","0.04","2.82","26.98","GEOID12A  "
"CRMS0324-H01","8/19/2016 7:00:00 PM","0.04","2.81","26.92","GEOID12A  "
"CRMS0324-H01","8/19/2016 8:00:00 PM","0.04","2.81","26.87","GEOID12A  "
"CRMS0324-H01","8/19/2016 9:00:00 PM","0.04","2.8","26.82","GEOID12A  "
"CRMS0324-H01","8/19/2016 10:00:00 PM","0.04","2.8","26.78","GEOID12A  "
"CRMS0324-H01","8/19/2016 11:00:00 PM","0.04","2.8","26.73","GEOID12A  "
"CRMS0324-H01","8/20/2016 12:00:00 AM","0.04","2.8","26.68","GEOID12A  "
"CRMS0324-H01","8/20/2016 1:00:00 AM","0.04","2.79","26.64","GEOID12A  "
"CRMS0324-H01","8/20/2016 2:00:00 AM","0.04","2.79","26.6","GEOID12A  "
"CRMS0324-H01","8/20/2016 3:00:00 AM","0.04","2.79","26.57","GEOID12A  "
"CRMS0324-H01","8/20/2016 4:00:00 AM","0.04","2.78","26.53","GEOID12A  "
"CRMS0324-H01","8/20/2016 5:00:00 AM","0.04","2.78","26.49","GEOID12A  "
"CRMS0324-H01","8/20/2016 6:00:00 AM","0.04","2.78","26.46","GEOID12A  "
"CRMS0324-H01","8/20/2016 7:00:00 AM","0.04","2.77","26.44","GEOID12A  "
"CRMS0324-H01","8/20/2016 8:00:00 AM","0.04","2.77","26.47","GEOID12A  "
"CRMS0324-H01","8/20/2016 9:00:00 AM","0.04","2.77","26.55","GEOID12A  "
"CRMS0324-H01","8/20/2016 10:00:00 AM","0.04","2.76","26.61","GEOID12A  "
"CRMS0324-H01","8/20/2016 11:00:00 AM","0.04","2.76","26.78","GEOID12A  "
"CRMS0324-H01","8/20/2016 12:00:00 PM","0.04","2.76","26.96","GEOID12A  "
"CRMS0324-H01","8/20/2016 1:00:00 PM","0.04","2.75","27.16","GEOID12A  "
"CRMS0324-H01","8/20/2016 2:00:00 PM","0.04","2.75","27.3","GEOID12A  "
"CRMS0324-H01","8/20/2016 3:00:00 PM","0.04","2.74","27.41","GEOID12A  "
"CRMS0324-H01","8/20/2016 4:00:00 PM","0.04","2.74","27.53","GEOID12A  "
"CRMS0324-H01","8/20/2016 5:00:00 PM","0.04","2.74","27.52","GEOID12A  "
"CRMS0324-H01","8/20/2016 6:00:00 PM","0.04","2.73","27.53","GEOID12A  "
"CRMS0324-H01","8/20/2016 7:00:00 PM","0.04","2.73","27.5","GEOID12A  "
"CRMS0324-H01","8/20/2016 8:00:00 PM","0.04","2.73","27.44","GEOID12A  "
"CRMS0324-H01","8/20/2016 9:00:00 PM","0.04","2.72","27.39","GEOID12A  "
"CRMS0324-H01","8/20/2016 10:00:00 PM","0.04","2.72","27.33","GEOID12A  "
"CRMS0324-H01","8/20/2016 11:00:00 PM","0.04","2.72","27.27","GEOID12A  "
"CRMS0324-H01","8/21/2016 12:00:00 AM","0.04","2.71","27.21","GEOID12A  "
"CRMS0324-H01","8/21/2016 1:00:00 AM","0.04","2.71","27.16","GEOID12A  "
"CRMS0324-H01","8/21/2016 2:00:00 AM","0.04","2.7","27.11","GEOID12A  "
"CRMS0324-H01","8/21/2016 3:00:00 AM","0.04","2.7","27.07","GEOID12A  "
"CRMS0324-H01","8/21/2016 4:00:00 AM","0.04","2.7","27.02","GEOID12A  "
"CRMS0324-H01","8/21/2016 5:00:00 AM","0.04","2.7","26.98","GEOID12A  "
"CRMS0324-H01","8/21/2016 6:00:00 AM","0.04","2.69","26.94","GEOID12A  "
"CRMS0324-H01","8/21/2016 7:00:00 AM","0.04","2.69","26.91","GEOID12A  "
"CRMS0324-H01","8/21/2016 8:00:00 AM","0.04","2.69","26.94","GEOID12A  "
"CRMS0324-H01","8/21/2016 9:00:00 AM","0.04","2.68","27.02","GEOID12A  "
"CRMS0324-H01","8/21/2016 10:00:00 AM","0.04","2.68","27.1","GEOID12A  "
"CRMS0324-H01","8/21/2016 11:00:00 AM","0.04","2.68","27.18","GEOID12A  "
"CRMS0324-H01","8/21/2016 12:00:00 PM","0.04","2.68","27.31","GEOID12A  "
"CRMS0324-H01","8/21/2016 1:00:00 PM","0.04","2.68","27.38","GEOID12A  "
"CRMS0324-H01","8/21/2016 2:00:00 PM","0.04","2.68","27.47","GEOID12A  "
"CRMS0324-H01","8/21/2016 3:00:00 PM","0.04","2.67","27.57","GEOID12A  "
"CRMS0324-H01","8/21/2016 4:00:00 PM","0.04","2.67","27.65","GEOID12A  "
"CRMS0324-H01","8/21/2016 5:00:00 PM","0.04","2.67","27.71","GEOID12A  "
"CRMS0324-H01","8/21/2016 6:00:00 PM","0.04","2.67","27.63","GEOID12A  "
"CRMS0324-H01","8/21/2016 7:00:00 PM","0.04","2.67","27.58","GEOID12A  "
"CRMS0324-H01","8/21/2016 8:00:00 PM","0.04","2.66","27.52","GEOID12A  "
"CRMS0324-H01","8/21/2016 9:00:00 PM","0.04","2.66","27.47","GEOID12A  "
"CRMS0324-H01","8/21/2016 10:00:00 PM","0.04","2.66","27.4","GEOID12A  "
"CRMS0324-H01","8/21/2016 11:00:00 PM","0.04","2.66","27.34","GEOID12A  "
"CRMS0324-H01","8/22/2016 12:00:00 AM","0.04","2.66","27.28","GEOID12A  "
"CRMS0324-H01","8/22/2016 1:00:00 AM","0.04","2.66","27.22","GEOID12A  "
"CRMS0324-H01","8/22/2016 2:00:00 AM","0.04","2.65","27.16","GEOID12A  "
"CRMS0324-H01","8/22/2016 3:00:00 AM","0.04","2.65","27.11","GEOID12A  "
"CRMS0324-H01","8/22/2016 4:00:00 AM","0.04","2.65","27.05","GEOID12A  "
"CRMS0324-H01","8/22/2016 5:00:00 AM","0.04","2.65","26.99","GEOID12A  "
"CRMS0324-H01","8/22/2016 6:00:00 AM","0.04","2.64","26.94","GEOID12A  "
"CRMS0324-H01","8/22/2016 7:00:00 AM","0.04","2.64","26.9","GEOID12A  "
"CRMS0324-H01","8/22/2016 8:00:00 AM","0.04","2.64","26.92","GEOID12A  "
"CRMS0324-H01","8/22/2016 9:00:00 AM","0.04","2.63","27","GEOID12A  "
"CRMS0324-H01","8/22/2016 10:00:00 AM","0.04","2.63","27.13","GEOID12A  "
"CRMS0324-H01","8/22/2016 11:00:00 AM","0.04","2.63","27.27","GEOID12A  "
"CRMS0324-H01","8/22/2016 12:00:00 PM","0.04","2.62","27.51","GEOID12A  "
"CRMS0324-H01","8/22/2016 1:00:00 PM","0.04","2.62","27.65","GEOID12A  "
"CRMS0324-H01","8/22/2016 2:00:00 PM","0.04","2.61","27.78","GEOID12A  "
"CRMS0324-H01","8/22/2016 3:00:00 PM","0.04","2.62","27.86","GEOID12A  "
"CRMS0324-H01","8/22/2016 4:00:00 PM","0.04","2.61","27.87","GEOID12A  "
"CRMS0324-H01","8/22/2016 5:00:00 PM","0.04","2.61","27.86","GEOID12A  "
"CRMS0324-H01","8/22/2016 6:00:00 PM","0.04","2.6","27.85","GEOID12A  "
"CRMS0324-H01","8/22/2016 7:00:00 PM","0.04","2.6","27.81","GEOID12A  "
"CRMS0324-H01","8/22/2016 8:00:00 PM","0.04","2.6","27.75","GEOID12A  "
"CRMS0324-H01","8/22/2016 9:00:00 PM","0.04","2.59","27.7","GEOID12A  "
"CRMS0324-H01","8/22/2016 10:00:00 PM","0.04","2.59","27.64","GEOID12A  "
"CRMS0324-H01","8/22/2016 11:00:00 PM","0.04","2.58","27.6","GEOID12A  "
"CRMS0324-H01","8/23/2016 12:00:00 AM","0.04","2.58","27.57","GEOID12A  "
"CRMS0324-H01","8/23/2016 1:00:00 AM","0.04","2.57","27.52","GEOID12A  "
"CRMS0324-H01","8/23/2016 2:00:00 AM","0.04","2.57","27.46","GEOID12A  "
"CRMS0324-H01","8/23/2016 3:00:00 AM","0.04","2.57","27.42","GEOID12A  "
"CRMS0324-H01","8/23/2016 4:00:00 AM","0.04","2.56","27.37","GEOID12A  "
"CRMS0324-H01","8/23/2016 5:00:00 AM","0.04","2.56","27.33","GEOID12A  "
"CRMS0324-H01","8/23/2016 6:00:00 AM","0.04","2.55","27.29","GEOID12A  "
"CRMS0324-H01","8/23/2016 7:00:00 AM","0.04","2.55","27.26","GEOID12A  "
"CRMS0324-H01","8/23/2016 8:00:00 AM","0.04","2.54","27.28","GEOID12A  "
"CRMS0324-H01","8/23/2016 9:00:00 AM","0.04","2.54","27.34","GEOID12A  "
"CRMS0324-H01","8/23/2016 10:00:00 AM","0.04","2.54","27.47","GEOID12A  "
"CRMS0324-H01","8/23/2016 11:00:00 AM","0.04","2.53","27.6","GEOID12A  "
"CRMS0324-H01","8/23/2016 12:00:00 PM","0.04","2.53","27.75","GEOID12A  "
"CRMS0324-H01","8/23/2016 1:00:00 PM","0.04","2.52","27.88","GEOID12A  "
"CRMS0324-H01","8/23/2016 2:00:00 PM","0.04","2.52","27.97","GEOID12A  "
"CRMS0324-H01","8/23/2016 3:00:00 PM","0.04","2.51","28.2","GEOID12A  "
"CRMS0324-H01","8/23/2016 4:00:00 PM","0.04","2.5","28.37","GEOID12A  "
"CRMS0324-H01","8/23/2016 5:00:00 PM","0.04","2.5","28.39","GEOID12A  "
"CRMS0324-H01","8/23/2016 6:00:00 PM","0.04","2.5","28.34","GEOID12A  "
"CRMS0324-H01","8/23/2016 7:00:00 PM","0.04","2.49","28.32","GEOID12A  "
"CRMS0324-H01","8/23/2016 8:00:00 PM","0.04","2.49","28.28","GEOID12A  "
"CRMS0324-H01","8/23/2016 9:00:00 PM","0.04","2.48","28.21","GEOID12A  "
"CRMS0324-H01","8/23/2016 10:00:00 PM","0.04","2.48","28.13","GEOID12A  "
"CRMS0324-H01","8/23/2016 11:00:00 PM","0.04","2.48","28.06","GEOID12A  "
"CRMS0324-H01","8/24/2016 12:00:00 AM","0.04","2.47","27.99","GEOID12A  "
"CRMS0324-H01","8/24/2016 1:00:00 AM","0.04","2.47","27.94","GEOID12A  "
"CRMS0324-H01","8/24/2016 2:00:00 AM","0.04","2.46","27.87","GEOID12A  "
"CRMS0324-H01","8/24/2016 3:00:00 AM","0.04","2.46","27.81","GEOID12A  "
"CRMS0324-H01","8/24/2016 4:00:00 AM","0.04","2.45","27.77","GEOID12A  "
"CRMS0324-H01","8/24/2016 5:00:00 AM","0.04","2.44","27.72","GEOID12A  "
"CRMS0324-H01","8/24/2016 6:00:00 AM","0.04","2.44","27.68","GEOID12A  "
"CRMS0324-H01","8/24/2016 7:00:00 AM","0.04","2.44","27.65","GEOID12A  "
"CRMS0324-H01","8/24/2016 8:00:00 AM","0.04","2.44","27.67","GEOID12A  "
"CRMS0324-H01","8/24/2016 9:00:00 AM","0.04","2.43","27.74","GEOID12A  "
"CRMS0324-H01","8/24/2016 10:00:00 AM","0.04","2.42","27.84","GEOID12A  "
"CRMS0324-H01","8/24/2016 11:00:00 AM","0.04","2.42","27.95","GEOID12A  "
"CRMS0324-H01","8/24/2016 12:00:00 PM","0.04","2.42","28.09","GEOID12A  "
"CRMS0324-H01","8/24/2016 1:00:00 PM","0.04","2.41","28.27","GEOID12A  "
"CRMS0324-H01","8/24/2016 2:00:00 PM","0.04","2.4","28.42","GEOID12A  "
"CRMS0324-H01","8/24/2016 3:00:00 PM","0.04","2.4","28.52","GEOID12A  "
"CRMS0324-H01","8/24/2016 4:00:00 PM","0.04","2.39","28.58","GEOID12A  "
"CRMS0324-H01","8/24/2016 5:00:00 PM","0.04","2.39","28.64","GEOID12A  "
"CRMS0324-H01","8/24/2016 6:00:00 PM","0.04","2.39","28.66","GEOID12A  "
"CRMS0324-H01","8/24/2016 7:00:00 PM","0.04","2.38","28.62","GEOID12A  "
"CRMS0324-H01","8/24/2016 8:00:00 PM","0.04","2.38","28.56","GEOID12A  "
"CRMS0324-H01","8/24/2016 9:00:00 PM","0.04","2.37","28.52","GEOID12A  "
"CRMS0324-H01","8/24/2016 10:00:00 PM","0.04","2.37","28.45","GEOID12A  "
"CRMS0324-H01","8/24/2016 11:00:00 PM","0.04","2.36","28.39","GEOID12A  "
"CRMS0324-H01","8/25/2016 12:00:00 AM","0.05","2.36","28.32","GEOID12A  "
"CRMS0324-H01","8/25/2016 1:00:00 AM","0.05","2.36","28.26","GEOID12A  "
"CRMS0324-H01","8/25/2016 2:00:00 AM","0.05","2.35","28.2","GEOID12A  "
"CRMS0324-H01","8/25/2016 3:00:00 AM","0.05","2.35","28.13","GEOID12A  "
"CRMS0324-H01","8/25/2016 4:00:00 AM","0.05","2.34","28.07","GEOID12A  "
"CRMS0324-H01","8/25/2016 5:00:00 AM","0.05","2.34","28.02","GEOID12A  "
